BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
24378	Q  	ka S Aux Not Verb O1 O2 Adv                       	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2""Adv"))))))))         24	
24379	Q  	ka S Aux Not Verb O1 O2 P O3 Adv                  	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))))         24	
24380	Q  	ka S Aux Not Verb O1 O2 P O3                      	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))))         24	
24381	Q  	ka S Aux Not Verb O1 O2                           	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"))))))))         24	
24382	Q  	ka S Aux Not Verb O1 P O3 Adv                     	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))))         24	
24383	Q  	ka S Aux Not Verb O1 P O3                         	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))))         24	
24384	Q  	ka S Aux Not Verb O1                              	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"))))))))         24	
24385	Q  	ka S Aux Not Verb P O3 Adv                        	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))))         24	
24386	Q  	ka S Aux Not Verb P O3                            	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")(PP"P""O3")))))))))         24	
24387	Q  	ka S Aux Not Verb                                 	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")))))))))         24	
24388	Q  	ka S Aux Verb Adv                                 	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")"Adv"))))))         24	
24389	Q  	ka S Aux Verb O1 Adv                              	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")"O1""Adv"))))))         24	
24390	Q  	ka S Aux Verb O1 O2 Adv                           	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")"O1""O2""Adv"))))))         24	
24391	Q  	ka S Aux Verb O1 O2 P O3 Adv                      	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))         24	
24392	Q  	ka S Aux Verb O1 O2 P O3                          	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))         24	
24393	Q  	ka S Aux Verb O1 O2                               	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")"O1""O2"))))))         24	
24394	Q  	ka S Aux Verb O1 P O3 Adv                         	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))         24	
24395	Q  	ka S Aux Verb O1 P O3                             	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))         24	
24396	Q  	ka S Aux Verb O1                                  	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")"O1"))))))         24	
24397	Q  	ka S Aux Verb P O3 Adv                            	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))         24	
24398	Q  	ka S Aux Verb P O3                                	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")(PP"P""O3")))))))         24	
24399	Q  	ka S Aux Verb                                     	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP(Vbar(V"Verb")))))))         24	
24400	Q  	ka S Verb Never Adv                               	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"Adv"))))))))         24	
24401	Q  	ka S Verb Never O1 Adv                            	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""Adv"))))))))         24	
24402	Q  	ka S Verb Never O1 O2 Adv                         	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2""Adv"))))))))         24	
24403	Q  	ka S Verb Never O1 O2 P O3 Adv                    	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2"(PP"P""O3")"Adv"))))))))         24	
24404	Q  	ka S Verb Never O1 O2 P O3                        	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2"(PP"P""O3")))))))))         24	
24405	Q  	ka S Verb Never O1 O2                             	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2"))))))))         24	
24406	Q  	ka S Verb Never O1 P O3 Adv                       	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1"(PP"P""O3")"Adv"))))))))         24	
24407	Q  	ka S Verb Never O1 P O3                           	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1"(PP"P""O3")))))))))         24	
24408	Q  	ka S Verb Never O1                                	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1"))))))))         24	
24409	Q  	ka S Verb Never P O3 Adv                          	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")(PP"P""O3")"Adv"))))))))         24	
24410	Q  	ka S Verb Never P O3                              	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")(PP"P""O3")))))))))         24	
24411	Q  	ka S Verb Never                                   	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb]"Never"(Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))))))))         24	
24412	Q  	ka S Verb Not Adv                                 	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"Adv"))))))))         24	
24413	Q  	ka S Verb Not O1 Adv                              	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""Adv"))))))))         24	
24414	Q  	ka S Verb Not O1 O2 Adv                           	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2""Adv"))))))))         24	
24415	Q  	ka S Verb Not O1 O2 P O3 Adv                      	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2"(PP"P""O3")"Adv"))))))))         24	
24416	Q  	ka S Verb Not O1 O2 P O3                          	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2"(PP"P""O3")))))))))         24	
24417	Q  	ka S Verb Not O1 O2                               	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2"))))))))         24	
24418	Q  	ka S Verb Not O1 P O3 Adv                         	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1"(PP"P""O3")"Adv"))))))))         24	
24419	Q  	ka S Verb Not O1 P O3                             	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1"(PP"P""O3")))))))))         24	
24420	Q  	ka S Verb Not O1                                  	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1"))))))))         24	
24421	Q  	ka S Verb Not P O3 Adv                            	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")(PP"P""O3")"Adv"))))))))         24	
24422	Q  	ka S Verb Not P O3                                	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")(PP"P""O3")))))))))         24	
24423	Q  	ka S Verb Not                                     	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[SLASH Verb](NegBar[SLASH Verb](Neg"Not")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))))))))         24	
24424	Q  	ka S Verb Adv                                     	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"Adv"))))))         24	
24425	Q  	ka S Verb O1 Adv                                  	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""Adv"))))))         24	
24426	Q  	ka S Verb O1 O2 Adv                               	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2""Adv"))))))         24	
24427	Q  	ka S Verb O1 O2 P O3 Adv                          	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2"(PP"P""O3")"Adv"))))))         24	
24428	Q  	ka S Verb O1 O2 P O3                              	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2"(PP"P""O3")))))))         24	
24429	Q  	ka S Verb O1 O2                                   	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2"))))))         24	
24430	Q  	ka S Verb O1 P O3 Adv                             	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1"(PP"P""O3")"Adv"))))))         24	
24431	Q  	ka S Verb O1 P O3                                 	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1"(PP"P""O3")))))))         24	
24432	Q  	ka S Verb O1                                      	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1"))))))         24	
24433	Q  	ka S Verb P O3 Adv                                	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")(PP"P""O3")"Adv"))))))         24	
24434	Q  	ka S Verb P O3                                    	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")(PP"P""O3")))))))         24	
24435	Q  	ka S Verb                                         	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN]"S"(Ibar[ILLOC Q][+FIN](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))))))         24	
31412	Q  	Adv[+WA] ka S Aux Never Verb O1 O2 P O3[+WH]      	(CP[ILLOC Q][+FIN][+WH]"Adv[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH Adv]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1""O2"(PP[+WH]"P""O3[+WH]")"Adv[+NULL][SLASH Adv]"))))))))         24	
31413	Q  	Adv[+WA] ka S Aux Never Verb O1 O2[+WH]           	(CP[ILLOC Q][+FIN][+WH]"Adv[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH Adv]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1""O2[+WH]""Adv[+NULL][SLASH Adv]"))))))))         24	
31414	Q  	Adv[+WA] ka S Aux Never Verb O1 O2[+WH] P O3      	(CP[ILLOC Q][+FIN][+WH]"Adv[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH Adv]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1""O2[+WH]"(PP"P""O3")"Adv[+NULL][SLASH Adv]"))))))))         24	
31415	Q  	Adv[+WA] ka S Aux Never Verb O1 P O3[+WH]         	(CP[ILLOC Q][+FIN][+WH]"Adv[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH Adv]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1"(PP[+WH]"P""O3[+WH]")"Adv[+NULL][SLASH Adv]"))))))))         24	
