UR #	ILLOC	SR	
23500	IMP	Never Verb Adv                                    	
23501	IMP	Never Verb O1 Adv                                 	
23502	IMP	Never Verb O1 O2 Adv                              	
23503	IMP	Never Verb O1 O2 P O3 Adv                         	
23504	IMP	Never Verb O1 O2 P O3                             	
23505	IMP	Never Verb O1 O2                                  	
23506	IMP	Never Verb O1 P O3 Adv                            	
23507	IMP	Never Verb O1 P O3                                	
23508	IMP	Never Verb O1                                     	
23509	IMP	Never Verb P O3 Adv                               	
23510	IMP	Never Verb P O3                                   	
23511	IMP	Never Verb                                        	
23512	IMP	Not Verb Adv                                      	
23513	IMP	Not Verb O1 Adv                                   	
23514	IMP	Not Verb O1 O2 Adv                                	
23515	IMP	Not Verb O1 O2 P O3 Adv                           	
23516	IMP	Not Verb O1 O2 P O3                               	
23517	IMP	Not Verb O1 O2                                    	
23518	IMP	Not Verb O1 P O3 Adv                              	
23519	IMP	Not Verb O1 P O3                                  	
23520	IMP	Not Verb O1                                       	
23521	IMP	Not Verb P O3 Adv                                 	
23522	IMP	Not Verb P O3                                     	
23523	IMP	Not Verb                                          	
23524	IMP	Verb Adv                                          	
23525	IMP	Verb O1 Adv                                       	
23526	IMP	Verb O1 O2 Adv                                    	
23527	IMP	Verb O1 O2 P O3 Adv                               	
23528	IMP	Verb O1 O2 P O3                                   	
23529	IMP	Verb O1 O2                                        	
23530	IMP	Verb O1 P O3 Adv                                  	
23531	IMP	Verb O1 P O3                                      	
23532	IMP	Verb O1                                           	
23533	IMP	Verb P O3 Adv                                     	
23534	IMP	Verb P O3                                         	
23535	IMP	Verb                                              	
23788	Q  	Aux S Never Verb Adv                              	
23789	Q  	Aux S Never Verb O1 Adv                           	
23790	Q  	Aux S Never Verb O1 O2 Adv                        	
23791	Q  	Aux S Never Verb O1 O2 P O3 Adv                   	
23792	Q  	Aux S Never Verb O1 O2 P O3                       	
23793	Q  	Aux S Never Verb O1 O2                            	
23794	Q  	Aux S Never Verb O1 P O3 Adv                      	
23795	Q  	Aux S Never Verb O1 P O3                          	
23796	Q  	Aux S Never Verb O1                               	
23797	Q  	Aux S Never Verb P O3 Adv                         	
23798	Q  	Aux S Never Verb P O3                             	
23799	Q  	Aux S Never Verb                                  	
23800	Q  	Aux S Not Verb Adv                                	
23801	Q  	Aux S Not Verb O1 Adv                             	
23802	Q  	Aux S Not Verb O1 O2 Adv                          	
23803	Q  	Aux S Not Verb O1 O2 P O3 Adv                     	
23804	Q  	Aux S Not Verb O1 O2 P O3                         	
23805	Q  	Aux S Not Verb O1 O2                              	
23806	Q  	Aux S Not Verb O1 P O3 Adv                        	
23807	Q  	Aux S Not Verb O1 P O3                            	
23808	Q  	Aux S Not Verb O1                                 	
23809	Q  	Aux S Not Verb P O3 Adv                           	
23810	Q  	Aux S Not Verb P O3                               	
23811	Q  	Aux S Not Verb                                    	
23812	Q  	Aux S Verb Adv                                    	
23813	Q  	Aux S Verb O1 Adv                                 	
23814	Q  	Aux S Verb O1 O2 Adv                              	
23815	Q  	Aux S Verb O1 O2 P O3 Adv                         	
23816	Q  	Aux S Verb O1 O2 P O3                             	
23817	Q  	Aux S Verb O1 O2                                  	
23818	Q  	Aux S Verb O1 P O3 Adv                            	
23819	Q  	Aux S Verb O1 P O3                                	
23820	Q  	Aux S Verb O1                                     	
23821	Q  	Aux S Verb P O3 Adv                               	
23822	Q  	Aux S Verb P O3                                   	
23823	Q  	Aux S Verb                                        	
24076	Q  	Verb S Never Adv                                  	
24077	Q  	Verb S Never O1 Adv                               	
24078	Q  	Verb S Never O1 O2 Adv                            	
24079	Q  	Verb S Never O1 O2 P O3 Adv                       	
24080	Q  	Verb S Never O1 O2 P O3                           	
24081	Q  	Verb S Never O1 O2                                	
24082	Q  	Verb S Never O1 P O3 Adv                          	
24083	Q  	Verb S Never O1 P O3                              	
24084	Q  	Verb S Never O1                                   	
24085	Q  	Verb S Never P O3 Adv                             	
24086	Q  	Verb S Never P O3                                 	
24087	Q  	Verb S Never                                      	
24088	Q  	Verb S Not Adv                                    	
24089	Q  	Verb S Not O1 Adv                                 	
24090	Q  	Verb S Not O1 O2 Adv                              	
24091	Q  	Verb S Not O1 O2 P O3 Adv                         	
24092	Q  	Verb S Not O1 O2 P O3                             	
24093	Q  	Verb S Not O1 O2                                  	
24094	Q  	Verb S Not O1 P O3 Adv                            	
24095	Q  	Verb S Not O1 P O3                                	
24096	Q  	Verb S Not O1                                     	
24097	Q  	Verb S Not P O3 Adv                               	
24098	Q  	Verb S Not P O3                                   	
24099	Q  	Verb S Not                                        	
24100	Q  	Verb S Adv                                        	
24101	Q  	Verb S O1 Adv                                     	
24102	Q  	Verb S O1 O2 Adv                                  	
24103	Q  	Verb S O1 O2 P O3 Adv                             	
24104	Q  	Verb S O1 O2 P O3                                 	
24105	Q  	Verb S O1 O2                                      	
24106	Q  	Verb S O1 P O3 Adv                                	
24107	Q  	Verb S O1 P O3                                    	
24108	Q  	Verb S O1                                         	
24109	Q  	Verb S P O3 Adv                                   	
24110	Q  	Verb S P O3                                       	
24111	Q  	Verb S                                            	
30836	Q  	Adv[+WA] Aux S Never Verb O1 O2 P O3[+WH]         	
30837	Q  	Adv[+WA] Aux S Never Verb O1 O2[+WH]              	
30838	Q  	Adv[+WA] Aux S Never Verb O1 O2[+WH] P O3         	
30839	Q  	Adv[+WA] Aux S Never Verb O1 P O3[+WH]            	
30840	Q  	Adv[+WA] Aux S Never Verb O1[+WH]                 	
30841	Q  	Adv[+WA] Aux S Never Verb O1[+WH] O2              	
30842	Q  	Adv[+WA] Aux S Never Verb O1[+WH] O2 P O3         	
30843	Q  	Adv[+WA] Aux S Never Verb O1[+WH] P O3            	
30844	Q  	Adv[+WA] Aux S Never Verb P O3[+WH]               	
30845	Q  	Adv[+WA] Aux S Not Verb O1 O2 P O3[+WH]           	
30846	Q  	Adv[+WA] Aux S Not Verb O1 O2[+WH]                	
30847	Q  	Adv[+WA] Aux S Not Verb O1 O2[+WH] P O3           	
30848	Q  	Adv[+WA] Aux S Not Verb O1 P O3[+WH]              	
30849	Q  	Adv[+WA] Aux S Not Verb O1[+WH]                   	
30850	Q  	Adv[+WA] Aux S Not Verb O1[+WH] O2                	
30851	Q  	Adv[+WA] Aux S Not Verb O1[+WH] O2 P O3           	
30852	Q  	Adv[+WA] Aux S Not Verb O1[+WH] P O3              	
30853	Q  	Adv[+WA] Aux S Not Verb P O3[+WH]                 	
30854	Q  	Adv[+WA] Aux S Verb O1 O2 P O3[+WH]               	
30855	Q  	Adv[+WA] Aux S Verb O1 O2[+WH]                    	
30856	Q  	Adv[+WA] Aux S Verb O1 O2[+WH] P O3               	
30857	Q  	Adv[+WA] Aux S Verb O1 P O3[+WH]                  	
30858	Q  	Adv[+WA] Aux S Verb O1[+WH]                       	
30859	Q  	Adv[+WA] Aux S Verb O1[+WH] O2                    	
30860	Q  	Adv[+WA] Aux S Verb O1[+WH] O2 P O3               	
30861	Q  	Adv[+WA] Aux S Verb O1[+WH] P O3                  	
30862	Q  	Adv[+WA] Aux S Verb P O3[+WH]                     	
30944	Q  	Adv[+WA] Aux S[+WH] Never Verb                    	
30945	Q  	Adv[+WA] Aux S[+WH] Never Verb O1                 	
30946	Q  	Adv[+WA] Aux S[+WH] Never Verb O1 O2              	
30947	Q  	Adv[+WA] Aux S[+WH] Never Verb O1 O2 P O3         	
30948	Q  	Adv[+WA] Aux S[+WH] Never Verb O1 P O3            	
30949	Q  	Adv[+WA] Aux S[+WH] Never Verb P O3               	
30950	Q  	Adv[+WA] Aux S[+WH] Not Verb                      	
30951	Q  	Adv[+WA] Aux S[+WH] Not Verb O1                   	
30952	Q  	Adv[+WA] Aux S[+WH] Not Verb O1 O2                	
30953	Q  	Adv[+WA] Aux S[+WH] Not Verb O1 O2 P O3           	
30954	Q  	Adv[+WA] Aux S[+WH] Not Verb O1 P O3              	
30955	Q  	Adv[+WA] Aux S[+WH] Not Verb P O3                 	
30956	Q  	Adv[+WA] Aux S[+WH] Verb                          	
30957	Q  	Adv[+WA] Aux S[+WH] Verb O1                       	
30958	Q  	Adv[+WA] Aux S[+WH] Verb O1 O2                    	
30959	Q  	Adv[+WA] Aux S[+WH] Verb O1 O2 P O3               	
30960	Q  	Adv[+WA] Aux S[+WH] Verb O1 P O3                  	
30961	Q  	Adv[+WA] Aux S[+WH] Verb P O3                     	
31124	Q  	Adv[+WA] Verb S Never O1 O2 P O3[+WH]             	
31125	Q  	Adv[+WA] Verb S Never O1 O2[+WH]                  	
31126	Q  	Adv[+WA] Verb S Never O1 O2[+WH] P O3             	
31127	Q  	Adv[+WA] Verb S Never O1 P O3[+WH]                	
31128	Q  	Adv[+WA] Verb S Never O1[+WH]                     	
31129	Q  	Adv[+WA] Verb S Never O1[+WH] O2                  	
31130	Q  	Adv[+WA] Verb S Never O1[+WH] O2 P O3             	
31131	Q  	Adv[+WA] Verb S Never O1[+WH] P O3                	
31132	Q  	Adv[+WA] Verb S Never P O3[+WH]                   	
31133	Q  	Adv[+WA] Verb S Not O1 O2 P O3[+WH]               	
31134	Q  	Adv[+WA] Verb S Not O1 O2[+WH]                    	
31135	Q  	Adv[+WA] Verb S Not O1 O2[+WH] P O3               	
31136	Q  	Adv[+WA] Verb S Not O1 P O3[+WH]                  	
31137	Q  	Adv[+WA] Verb S Not O1[+WH]                       	
31138	Q  	Adv[+WA] Verb S Not O1[+WH] O2                    	
31139	Q  	Adv[+WA] Verb S Not O1[+WH] O2 P O3               	
31140	Q  	Adv[+WA] Verb S Not O1[+WH] P O3                  	
31141	Q  	Adv[+WA] Verb S Not P O3[+WH]                     	
31142	Q  	Adv[+WA] Verb S O1 O2 P O3[+WH]                   	
31143	Q  	Adv[+WA] Verb S O1 O2[+WH]                        	
31144	Q  	Adv[+WA] Verb S O1 O2[+WH] P O3                   	
31145	Q  	Adv[+WA] Verb S O1 P O3[+WH]                      	
31146	Q  	Adv[+WA] Verb S O1[+WH]                           	
31147	Q  	Adv[+WA] Verb S O1[+WH] O2                        	
31148	Q  	Adv[+WA] Verb S O1[+WH] O2 P O3                   	
31149	Q  	Adv[+WA] Verb S O1[+WH] P O3                      	
31150	Q  	Adv[+WA] Verb S P O3[+WH]                         	
31232	Q  	Adv[+WA] Verb S[+WH] Never                        	
31233	Q  	Adv[+WA] Verb S[+WH] Never O1                     	
31234	Q  	Adv[+WA] Verb S[+WH] Never O1 O2                  	
31235	Q  	Adv[+WA] Verb S[+WH] Never O1 O2 P O3             	
31236	Q  	Adv[+WA] Verb S[+WH] Never O1 P O3                	
31237	Q  	Adv[+WA] Verb S[+WH] Never P O3                   	
31238	Q  	Adv[+WA] Verb S[+WH] Not                          	
31239	Q  	Adv[+WA] Verb S[+WH] Not O1                       	
31240	Q  	Adv[+WA] Verb S[+WH] Not O1 O2                    	
31241	Q  	Adv[+WA] Verb S[+WH] Not O1 O2 P O3               	
31242	Q  	Adv[+WA] Verb S[+WH] Not O1 P O3                  	
31243	Q  	Adv[+WA] Verb S[+WH] Not P O3                     	
31244	Q  	Adv[+WA] Verb S[+WH]                              	
31245	Q  	Adv[+WA] Verb S[+WH] O1                           	
31246	Q  	Adv[+WA] Verb S[+WH] O1 O2                        	
31247	Q  	Adv[+WA] Verb S[+WH] O1 O2 P O3                   	
31248	Q  	Adv[+WA] Verb S[+WH] O1 P O3                      	
31249	Q  	Adv[+WA] Verb S[+WH] P O3                         	
33524	Q  	Adv[+WH][+WA] Aux S Never Verb                    	
33525	Q  	Adv[+WH][+WA] Aux S Never Verb O1                 	
33526	Q  	Adv[+WH][+WA] Aux S Never Verb O1 O2              	
33527	Q  	Adv[+WH][+WA] Aux S Never Verb O1 O2 P O3         	
33528	Q  	Adv[+WH][+WA] Aux S Never Verb O1 P O3            	
33529	Q  	Adv[+WH][+WA] Aux S Never Verb P O3               	
33530	Q  	Adv[+WH][+WA] Aux S Not Verb                      	
33531	Q  	Adv[+WH][+WA] Aux S Not Verb O1                   	
33532	Q  	Adv[+WH][+WA] Aux S Not Verb O1 O2                	
33533	Q  	Adv[+WH][+WA] Aux S Not Verb O1 O2 P O3           	
33534	Q  	Adv[+WH][+WA] Aux S Not Verb O1 P O3              	
33535	Q  	Adv[+WH][+WA] Aux S Not Verb P O3                 	
33536	Q  	Adv[+WH][+WA] Aux S Verb                          	
33537	Q  	Adv[+WH][+WA] Aux S Verb O1                       	
33538	Q  	Adv[+WH][+WA] Aux S Verb O1 O2                    	
33539	Q  	Adv[+WH][+WA] Aux S Verb O1 O2 P O3               	
33540	Q  	Adv[+WH][+WA] Aux S Verb O1 P O3                  	
33541	Q  	Adv[+WH][+WA] Aux S Verb P O3                     	
33668	Q  	Adv[+WH][+WA] Verb S Never                        	
33669	Q  	Adv[+WH][+WA] Verb S Never O1                     	
33670	Q  	Adv[+WH][+WA] Verb S Never O1 O2                  	
33671	Q  	Adv[+WH][+WA] Verb S Never O1 O2 P O3             	
33672	Q  	Adv[+WH][+WA] Verb S Never O1 P O3                	
33673	Q  	Adv[+WH][+WA] Verb S Never P O3                   	
33674	Q  	Adv[+WH][+WA] Verb S Not                          	
33675	Q  	Adv[+WH][+WA] Verb S Not O1                       	
33676	Q  	Adv[+WH][+WA] Verb S Not O1 O2                    	
33677	Q  	Adv[+WH][+WA] Verb S Not O1 O2 P O3               	
33678	Q  	Adv[+WH][+WA] Verb S Not O1 P O3                  	
33679	Q  	Adv[+WH][+WA] Verb S Not P O3                     	
33680	Q  	Adv[+WH][+WA] Verb S                              	
33681	Q  	Adv[+WH][+WA] Verb S O1                           	
33682	Q  	Adv[+WH][+WA] Verb S O1 O2                        	
33683	Q  	Adv[+WH][+WA] Verb S O1 O2 P O3                   	
33684	Q  	Adv[+WH][+WA] Verb S O1 P O3                      	
33685	Q  	Adv[+WH][+WA] Verb S P O3                         	
42036	Q  	O1[+WA] Aux S Never Verb Adv[+WH]                 	
42037	Q  	O1[+WA] Aux S Never Verb O2 Adv[+WH]              	
42038	Q  	O1[+WA] Aux S Never Verb O2 P O3 Adv[+WH]         	
42039	Q  	O1[+WA] Aux S Never Verb O2 P O3[+WH] Adv         	
42040	Q  	O1[+WA] Aux S Never Verb O2 P O3[+WH]             	
42041	Q  	O1[+WA] Aux S Never Verb O2[+WH] Adv              	
42042	Q  	O1[+WA] Aux S Never Verb O2[+WH] P O3 Adv         	
42043	Q  	O1[+WA] Aux S Never Verb O2[+WH] P O3             	
42044	Q  	O1[+WA] Aux S Never Verb O2[+WH]                  	
42045	Q  	O1[+WA] Aux S Never Verb P O3 Adv[+WH]            	
42046	Q  	O1[+WA] Aux S Never Verb P O3[+WH] Adv            	
42047	Q  	O1[+WA] Aux S Never Verb P O3[+WH]                	
42048	Q  	O1[+WA] Aux S Not Verb Adv[+WH]                   	
42049	Q  	O1[+WA] Aux S Not Verb O2 Adv[+WH]                	
42050	Q  	O1[+WA] Aux S Not Verb O2 P O3 Adv[+WH]           	
