UR #	ILLOC	SR	
30953	Q  	Adv[+WA] Aux S[+WH] Not Verb O1 O2 P O3           	
30954	Q  	Adv[+WA] Aux S[+WH] Not Verb O1 P O3              	
30955	Q  	Adv[+WA] Aux S[+WH] Not Verb P O3                 	
30956	Q  	Adv[+WA] Aux S[+WH] Verb                          	
30957	Q  	Adv[+WA] Aux S[+WH] Verb O1                       	
30958	Q  	Adv[+WA] Aux S[+WH] Verb O1 O2                    	
30959	Q  	Adv[+WA] Aux S[+WH] Verb O1 O2 P O3               	
30960	Q  	Adv[+WA] Aux S[+WH] Verb O1 P O3                  	
30961	Q  	Adv[+WA] Aux S[+WH] Verb P O3                     	
33524	Q  	Adv[+WH][+WA] Aux S Never Verb                    	
33525	Q  	Adv[+WH][+WA] Aux S Never Verb O1                 	
33526	Q  	Adv[+WH][+WA] Aux S Never Verb O1 O2              	
33527	Q  	Adv[+WH][+WA] Aux S Never Verb O1 O2 P O3         	
33528	Q  	Adv[+WH][+WA] Aux S Never Verb O1 P O3            	
33529	Q  	Adv[+WH][+WA] Aux S Never Verb P O3               	
33530	Q  	Adv[+WH][+WA] Aux S Not Verb                      	
33531	Q  	Adv[+WH][+WA] Aux S Not Verb O1                   	
33532	Q  	Adv[+WH][+WA] Aux S Not Verb O1 O2                	
33533	Q  	Adv[+WH][+WA] Aux S Not Verb O1 O2 P O3           	
33534	Q  	Adv[+WH][+WA] Aux S Not Verb O1 P O3              	
33535	Q  	Adv[+WH][+WA] Aux S Not Verb P O3                 	
33536	Q  	Adv[+WH][+WA] Aux S Verb                          	
33537	Q  	Adv[+WH][+WA] Aux S Verb O1                       	
33538	Q  	Adv[+WH][+WA] Aux S Verb O1 O2                    	
33539	Q  	Adv[+WH][+WA] Aux S Verb O1 O2 P O3               	
33540	Q  	Adv[+WH][+WA] Aux S Verb O1 P O3                  	
33541	Q  	Adv[+WH][+WA] Aux S Verb P O3                     	
42036	Q  	O1[+WA] Aux S Never Verb Adv[+WH]                 	
42037	Q  	O1[+WA] Aux S Never Verb O2 Adv[+WH]              	
42038	Q  	O1[+WA] Aux S Never Verb O2 P O3 Adv[+WH]         	
42039	Q  	O1[+WA] Aux S Never Verb O2 P O3[+WH] Adv         	
42040	Q  	O1[+WA] Aux S Never Verb O2 P O3[+WH]             	
42041	Q  	O1[+WA] Aux S Never Verb O2[+WH] Adv              	
42042	Q  	O1[+WA] Aux S Never Verb O2[+WH] P O3 Adv         	
42043	Q  	O1[+WA] Aux S Never Verb O2[+WH] P O3             	
42044	Q  	O1[+WA] Aux S Never Verb O2[+WH]                  	
42045	Q  	O1[+WA] Aux S Never Verb P O3 Adv[+WH]            	
42046	Q  	O1[+WA] Aux S Never Verb P O3[+WH] Adv            	
42047	Q  	O1[+WA] Aux S Never Verb P O3[+WH]                	
42048	Q  	O1[+WA] Aux S Not Verb Adv[+WH]                   	
42049	Q  	O1[+WA] Aux S Not Verb O2 Adv[+WH]                	
42050	Q  	O1[+WA] Aux S Not Verb O2 P O3 Adv[+WH]           	
42051	Q  	O1[+WA] Aux S Not Verb O2 P O3[+WH] Adv           	
42052	Q  	O1[+WA] Aux S Not Verb O2 P O3[+WH]               	
42053	Q  	O1[+WA] Aux S Not Verb O2[+WH] Adv                	
42054	Q  	O1[+WA] Aux S Not Verb O2[+WH] P O3 Adv           	
42055	Q  	O1[+WA] Aux S Not Verb O2[+WH] P O3               	
42056	Q  	O1[+WA] Aux S Not Verb O2[+WH]                    	
42057	Q  	O1[+WA] Aux S Not Verb P O3 Adv[+WH]              	
42058	Q  	O1[+WA] Aux S Not Verb P O3[+WH] Adv              	
42059	Q  	O1[+WA] Aux S Not Verb P O3[+WH]                  	
42060	Q  	O1[+WA] Aux S Verb Adv[+WH]                       	
42061	Q  	O1[+WA] Aux S Verb O2 Adv[+WH]                    	
42062	Q  	O1[+WA] Aux S Verb O2 P O3 Adv[+WH]               	
42063	Q  	O1[+WA] Aux S Verb O2 P O3[+WH] Adv               	
42064	Q  	O1[+WA] Aux S Verb O2 P O3[+WH]                   	
42065	Q  	O1[+WA] Aux S Verb O2[+WH] Adv                    	
42066	Q  	O1[+WA] Aux S Verb O2[+WH] P O3 Adv               	
42067	Q  	O1[+WA] Aux S Verb O2[+WH] P O3                   	
42068	Q  	O1[+WA] Aux S Verb O2[+WH]                        	
42069	Q  	O1[+WA] Aux S Verb P O3 Adv[+WH]                  	
42070	Q  	O1[+WA] Aux S Verb P O3[+WH] Adv                  	
42071	Q  	O1[+WA] Aux S Verb P O3[+WH]                      	
42180	Q  	O1[+WA] Aux S[+WH] Never Verb Adv                 	
42181	Q  	O1[+WA] Aux S[+WH] Never Verb O2 Adv              	
42182	Q  	O1[+WA] Aux S[+WH] Never Verb O2 P O3 Adv         	
42183	Q  	O1[+WA] Aux S[+WH] Never Verb O2 P O3             	
42184	Q  	O1[+WA] Aux S[+WH] Never Verb O2                  	
42185	Q  	O1[+WA] Aux S[+WH] Never Verb P O3 Adv            	
42186	Q  	O1[+WA] Aux S[+WH] Never Verb P O3                	
42187	Q  	O1[+WA] Aux S[+WH] Never Verb                     	
42188	Q  	O1[+WA] Aux S[+WH] Not Verb Adv                   	
42189	Q  	O1[+WA] Aux S[+WH] Not Verb O2 Adv                	
42190	Q  	O1[+WA] Aux S[+WH] Not Verb O2 P O3 Adv           	
42191	Q  	O1[+WA] Aux S[+WH] Not Verb O2 P O3               	
42192	Q  	O1[+WA] Aux S[+WH] Not Verb O2                    	
42193	Q  	O1[+WA] Aux S[+WH] Not Verb P O3 Adv              	
42194	Q  	O1[+WA] Aux S[+WH] Not Verb P O3                  	
42195	Q  	O1[+WA] Aux S[+WH] Not Verb                       	
42196	Q  	O1[+WA] Aux S[+WH] Verb Adv                       	
42197	Q  	O1[+WA] Aux S[+WH] Verb O2 Adv                    	
42198	Q  	O1[+WA] Aux S[+WH] Verb O2 P O3 Adv               	
42199	Q  	O1[+WA] Aux S[+WH] Verb O2 P O3                   	
42200	Q  	O1[+WA] Aux S[+WH] Verb O2                        	
42201	Q  	O1[+WA] Aux S[+WH] Verb P O3 Adv                  	
42202	Q  	O1[+WA] Aux S[+WH] Verb P O3                      	
42203	Q  	O1[+WA] Aux S[+WH] Verb                           	
45620	Q  	O1[+WH][+WA] Aux S Never Verb Adv                 	
45621	Q  	O1[+WH][+WA] Aux S Never Verb O2 Adv              	
45622	Q  	O1[+WH][+WA] Aux S Never Verb O2 P O3 Adv         	
45623	Q  	O1[+WH][+WA] Aux S Never Verb O2 P O3             	
45624	Q  	O1[+WH][+WA] Aux S Never Verb O2                  	
45625	Q  	O1[+WH][+WA] Aux S Never Verb P O3 Adv            	
45626	Q  	O1[+WH][+WA] Aux S Never Verb P O3                	
45627	Q  	O1[+WH][+WA] Aux S Never Verb                     	
45628	Q  	O1[+WH][+WA] Aux S Not Verb Adv                   	
45629	Q  	O1[+WH][+WA] Aux S Not Verb O2 Adv                	
45630	Q  	O1[+WH][+WA] Aux S Not Verb O2 P O3 Adv           	
45631	Q  	O1[+WH][+WA] Aux S Not Verb O2 P O3               	
45632	Q  	O1[+WH][+WA] Aux S Not Verb O2                    	
45633	Q  	O1[+WH][+WA] Aux S Not Verb P O3 Adv              	
45634	Q  	O1[+WH][+WA] Aux S Not Verb P O3                  	
45635	Q  	O1[+WH][+WA] Aux S Not Verb                       	
45636	Q  	O1[+WH][+WA] Aux S Verb Adv                       	
45637	Q  	O1[+WH][+WA] Aux S Verb O2 Adv                    	
45638	Q  	O1[+WH][+WA] Aux S Verb O2 P O3 Adv               	
45639	Q  	O1[+WH][+WA] Aux S Verb O2 P O3                   	
45640	Q  	O1[+WH][+WA] Aux S Verb O2                        	
45641	Q  	O1[+WH][+WA] Aux S Verb P O3 Adv                  	
45642	Q  	O1[+WH][+WA] Aux S Verb P O3                      	
45643	Q  	O1[+WH][+WA] Aux S Verb                           	
52788	Q  	O2[+WA] Aux S Never Verb O1 Adv[+WH]              	
52789	Q  	O2[+WA] Aux S Never Verb O1 P O3 Adv[+WH]         	
52790	Q  	O2[+WA] Aux S Never Verb O1 P O3[+WH] Adv         	
52791	Q  	O2[+WA] Aux S Never Verb O1 P O3[+WH]             	
52792	Q  	O2[+WA] Aux S Never Verb O1[+WH] Adv              	
52793	Q  	O2[+WA] Aux S Never Verb O1[+WH] P O3 Adv         	
52794	Q  	O2[+WA] Aux S Never Verb O1[+WH] P O3             	
52795	Q  	O2[+WA] Aux S Never Verb O1[+WH]                  	
52796	Q  	O2[+WA] Aux S Not Verb O1 Adv[+WH]                	
52797	Q  	O2[+WA] Aux S Not Verb O1 P O3 Adv[+WH]           	
52798	Q  	O2[+WA] Aux S Not Verb O1 P O3[+WH] Adv           	
52799	Q  	O2[+WA] Aux S Not Verb O1 P O3[+WH]               	
52800	Q  	O2[+WA] Aux S Not Verb O1[+WH] Adv                	
52801	Q  	O2[+WA] Aux S Not Verb O1[+WH] P O3 Adv           	
52802	Q  	O2[+WA] Aux S Not Verb O1[+WH] P O3               	
52803	Q  	O2[+WA] Aux S Not Verb O1[+WH]                    	
52804	Q  	O2[+WA] Aux S Verb O1 Adv[+WH]                    	
52805	Q  	O2[+WA] Aux S Verb O1 P O3 Adv[+WH]               	
52806	Q  	O2[+WA] Aux S Verb O1 P O3[+WH] Adv               	
52807	Q  	O2[+WA] Aux S Verb O1 P O3[+WH]                   	
52808	Q  	O2[+WA] Aux S Verb O1[+WH] Adv                    	
52809	Q  	O2[+WA] Aux S Verb O1[+WH] P O3 Adv               	
52810	Q  	O2[+WA] Aux S Verb O1[+WH] P O3                   	
52811	Q  	O2[+WA] Aux S Verb O1[+WH]                        	
52884	Q  	O2[+WA] Aux S[+WH] Never Verb O1 Adv              	
52885	Q  	O2[+WA] Aux S[+WH] Never Verb O1 P O3 Adv         	
52886	Q  	O2[+WA] Aux S[+WH] Never Verb O1 P O3             	
52887	Q  	O2[+WA] Aux S[+WH] Never Verb O1                  	
52888	Q  	O2[+WA] Aux S[+WH] Not Verb O1 Adv                	
52889	Q  	O2[+WA] Aux S[+WH] Not Verb O1 P O3 Adv           	
52890	Q  	O2[+WA] Aux S[+WH] Not Verb O1 P O3               	
52891	Q  	O2[+WA] Aux S[+WH] Not Verb O1                    	
52892	Q  	O2[+WA] Aux S[+WH] Verb O1 Adv                    	
52893	Q  	O2[+WA] Aux S[+WH] Verb O1 P O3 Adv               	
52894	Q  	O2[+WA] Aux S[+WH] Verb O1 P O3                   	
52895	Q  	O2[+WA] Aux S[+WH] Verb O1                        	
55028	Q  	O2[+WH][+WA] Aux S Never Verb O1 Adv              	
55029	Q  	O2[+WH][+WA] Aux S Never Verb O1 P O3 Adv         	
55030	Q  	O2[+WH][+WA] Aux S Never Verb O1 P O3             	
55031	Q  	O2[+WH][+WA] Aux S Never Verb O1                  	
55032	Q  	O2[+WH][+WA] Aux S Not Verb O1 Adv                	
55033	Q  	O2[+WH][+WA] Aux S Not Verb O1 P O3 Adv           	
55034	Q  	O2[+WH][+WA] Aux S Not Verb O1 P O3               	
55035	Q  	O2[+WH][+WA] Aux S Not Verb O1                    	
55036	Q  	O2[+WH][+WA] Aux S Verb O1 Adv                    	
55037	Q  	O2[+WH][+WA] Aux S Verb O1 P O3 Adv               	
55038	Q  	O2[+WH][+WA] Aux S Verb O1 P O3                   	
55039	Q  	O2[+WH][+WA] Aux S Verb O1                        	
73620	Q  	S[+WA] Aux Never Verb Adv[+WH]                    	
73621	Q  	S[+WA] Aux Never Verb O1 Adv[+WH]                 	
73622	Q  	S[+WA] Aux Never Verb O1 O2 Adv[+WH]              	
73623	Q  	S[+WA] Aux Never Verb O1 O2 P O3 Adv[+WH]         	
73624	Q  	S[+WA] Aux Never Verb O1 O2 P O3[+WH] Adv         	
73625	Q  	S[+WA] Aux Never Verb O1 O2 P O3[+WH]             	
73626	Q  	S[+WA] Aux Never Verb O1 O2[+WH] Adv              	
73627	Q  	S[+WA] Aux Never Verb O1 O2[+WH] P O3 Adv         	
73628	Q  	S[+WA] Aux Never Verb O1 O2[+WH] P O3             	
73629	Q  	S[+WA] Aux Never Verb O1 O2[+WH]                  	
73630	Q  	S[+WA] Aux Never Verb O1 P O3 Adv[+WH]            	
73631	Q  	S[+WA] Aux Never Verb O1 P O3[+WH] Adv            	
73632	Q  	S[+WA] Aux Never Verb O1 P O3[+WH]                	
73633	Q  	S[+WA] Aux Never Verb O1[+WH] Adv                 	
73634	Q  	S[+WA] Aux Never Verb O1[+WH] O2 Adv              	
73635	Q  	S[+WA] Aux Never Verb O1[+WH] O2 P O3 Adv         	
73636	Q  	S[+WA] Aux Never Verb O1[+WH] O2 P O3             	
73637	Q  	S[+WA] Aux Never Verb O1[+WH] O2                  	
73638	Q  	S[+WA] Aux Never Verb O1[+WH] P O3 Adv            	
73639	Q  	S[+WA] Aux Never Verb O1[+WH] P O3                	
73640	Q  	S[+WA] Aux Never Verb O1[+WH]                     	
73641	Q  	S[+WA] Aux Never Verb P O3 Adv[+WH]               	
73642	Q  	S[+WA] Aux Never Verb P O3[+WH] Adv               	
73643	Q  	S[+WA] Aux Never Verb P O3[+WH]                   	
73644	Q  	S[+WA] Aux Not Verb Adv[+WH]                      	
73645	Q  	S[+WA] Aux Not Verb O1 Adv[+WH]                   	
73646	Q  	S[+WA] Aux Not Verb O1 O2 Adv[+WH]                	
73647	Q  	S[+WA] Aux Not Verb O1 O2 P O3 Adv[+WH]           	
73648	Q  	S[+WA] Aux Not Verb O1 O2 P O3[+WH] Adv           	
73649	Q  	S[+WA] Aux Not Verb O1 O2 P O3[+WH]               	
73650	Q  	S[+WA] Aux Not Verb O1 O2[+WH] Adv                	
73651	Q  	S[+WA] Aux Not Verb O1 O2[+WH] P O3 Adv           	
73652	Q  	S[+WA] Aux Not Verb O1 O2[+WH] P O3               	
73653	Q  	S[+WA] Aux Not Verb O1 O2[+WH]                    	
73654	Q  	S[+WA] Aux Not Verb O1 P O3 Adv[+WH]              	
73655	Q  	S[+WA] Aux Not Verb O1 P O3[+WH] Adv              	
73656	Q  	S[+WA] Aux Not Verb O1 P O3[+WH]                  	
73657	Q  	S[+WA] Aux Not Verb O1[+WH] Adv                   	
73658	Q  	S[+WA] Aux Not Verb O1[+WH] O2 Adv                	
73659	Q  	S[+WA] Aux Not Verb O1[+WH] O2 P O3 Adv           	
73660	Q  	S[+WA] Aux Not Verb O1[+WH] O2 P O3               	
73661	Q  	S[+WA] Aux Not Verb O1[+WH] O2                    	
73662	Q  	S[+WA] Aux Not Verb O1[+WH] P O3 Adv              	
73663	Q  	S[+WA] Aux Not Verb O1[+WH] P O3                  	
73664	Q  	S[+WA] Aux Not Verb O1[+WH]                       	
73665	Q  	S[+WA] Aux Not Verb P O3 Adv[+WH]                 	
73666	Q  	S[+WA] Aux Not Verb P O3[+WH] Adv                 	
73667	Q  	S[+WA] Aux Not Verb P O3[+WH]                     	
73668	Q  	S[+WA] Aux Verb Adv[+WH]                          	
73669	Q  	S[+WA] Aux Verb O1 Adv[+WH]                       	
