UR #	ILLOC	SR	
4494	DEC	O1 S Verb P O3                                    	
4495	DEC	O1 S Verb                                         	
8384	DEC	O2 S Aux Never Verb O1 Adv                        	
8385	DEC	O2 S Aux Never Verb O1 P O3 Adv                   	
8386	DEC	O2 S Aux Never Verb O1 P O3                       	
8387	DEC	O2 S Aux Never Verb O1                            	
8388	DEC	O2 S Aux Not Verb O1 Adv                          	
8389	DEC	O2 S Aux Not Verb O1 P O3 Adv                     	
8390	DEC	O2 S Aux Not Verb O1 P O3                         	
8391	DEC	O2 S Aux Not Verb O1                              	
8392	DEC	O2 S Aux Verb O1 Adv                              	
8393	DEC	O2 S Aux Verb O1 P O3 Adv                         	
8394	DEC	O2 S Aux Verb O1 P O3                             	
8395	DEC	O2 S Aux Verb O1                                  	
8396	DEC	O2 S Verb Never O1 Adv                            	
8397	DEC	O2 S Verb Never O1 P O3 Adv                       	
8398	DEC	O2 S Verb Never O1 P O3                           	
8399	DEC	O2 S Verb Never O1                                	
8400	DEC	O2 S Verb Not O1 Adv                              	
8401	DEC	O2 S Verb Not O1 P O3 Adv                         	
8402	DEC	O2 S Verb Not O1 P O3                             	
8403	DEC	O2 S Verb Not O1                                  	
8404	DEC	O2 S Verb O1 Adv                                  	
8405	DEC	O2 S Verb O1 P O3 Adv                             	
8406	DEC	O2 S Verb O1 P O3                                 	
8407	DEC	O2 S Verb O1                                      	
10896	DEC	O3 S Aux Never Verb O1 O2 P Adv                   	
10897	DEC	O3 S Aux Never Verb O1 O2 P                       	
10898	DEC	O3 S Aux Never Verb O1 P Adv                      	
10899	DEC	O3 S Aux Never Verb O1 P                          	
10900	DEC	O3 S Aux Never Verb P Adv                         	
10901	DEC	O3 S Aux Never Verb P                             	
10902	DEC	O3 S Aux Not Verb O1 O2 P Adv                     	
10903	DEC	O3 S Aux Not Verb O1 O2 P                         	
10904	DEC	O3 S Aux Not Verb O1 P Adv                        	
10905	DEC	O3 S Aux Not Verb O1 P                            	
10906	DEC	O3 S Aux Not Verb P Adv                           	
10907	DEC	O3 S Aux Not Verb P                               	
10908	DEC	O3 S Aux Verb O1 O2 P Adv                         	
10909	DEC	O3 S Aux Verb O1 O2 P                             	
10910	DEC	O3 S Aux Verb O1 P Adv                            	
10911	DEC	O3 S Aux Verb O1 P                                	
10912	DEC	O3 S Aux Verb P Adv                               	
10913	DEC	O3 S Aux Verb P                                   	
10914	DEC	O3 S Verb Never O1 O2 P Adv                       	
10915	DEC	O3 S Verb Never O1 O2 P                           	
10916	DEC	O3 S Verb Never O1 P Adv                          	
10917	DEC	O3 S Verb Never O1 P                              	
10918	DEC	O3 S Verb Never P Adv                             	
10919	DEC	O3 S Verb Never P                                 	
10920	DEC	O3 S Verb Not O1 O2 P Adv                         	
10921	DEC	O3 S Verb Not O1 O2 P                             	
10922	DEC	O3 S Verb Not O1 P Adv                            	
10923	DEC	O3 S Verb Not O1 P                                	
10924	DEC	O3 S Verb Not P Adv                               	
10925	DEC	O3 S Verb Not P                                   	
10926	DEC	O3 S Verb O1 O2 P Adv                             	
10927	DEC	O3 S Verb O1 O2 P                                 	
10928	DEC	O3 S Verb O1 P Adv                                	
10929	DEC	O3 S Verb O1 P                                    	
10930	DEC	O3 S Verb P Adv                                   	
10931	DEC	O3 S Verb P                                       	
15596	DEC	S Aux Never Verb Adv                              	
15597	DEC	S Aux Never Verb O1 Adv                           	
15598	DEC	S Aux Never Verb O1 O2 Adv                        	
15599	DEC	S Aux Never Verb O1 O2 P O3 Adv                   	
15600	DEC	S Aux Never Verb O1 O2 P O3                       	
15601	DEC	S Aux Never Verb O1 O2                            	
15602	DEC	S Aux Never Verb O1 P O3 Adv                      	
15603	DEC	S Aux Never Verb O1 P O3                          	
15604	DEC	S Aux Never Verb O1                               	
15605	DEC	S Aux Never Verb P O3 Adv                         	
15606	DEC	S Aux Never Verb P O3                             	
15607	DEC	S Aux Never Verb                                  	
15608	DEC	S Aux Not Verb Adv                                	
15609	DEC	S Aux Not Verb O1 Adv                             	
15610	DEC	S Aux Not Verb O1 O2 Adv                          	
15611	DEC	S Aux Not Verb O1 O2 P O3 Adv                     	
15612	DEC	S Aux Not Verb O1 O2 P O3                         	
15613	DEC	S Aux Not Verb O1 O2                              	
15614	DEC	S Aux Not Verb O1 P O3 Adv                        	
15615	DEC	S Aux Not Verb O1 P O3                            	
15616	DEC	S Aux Not Verb O1                                 	
15617	DEC	S Aux Not Verb P O3 Adv                           	
15618	DEC	S Aux Not Verb P O3                               	
15619	DEC	S Aux Not Verb                                    	
15620	DEC	S Aux Verb Adv                                    	
15621	DEC	S Aux Verb O1 Adv                                 	
15622	DEC	S Aux Verb O1 O2 Adv                              	
15623	DEC	S Aux Verb O1 O2 P O3 Adv                         	
15624	DEC	S Aux Verb O1 O2 P O3                             	
15625	DEC	S Aux Verb O1 O2                                  	
15626	DEC	S Aux Verb O1 P O3 Adv                            	
15627	DEC	S Aux Verb O1 P O3                                	
15628	DEC	S Aux Verb O1                                     	
15629	DEC	S Aux Verb P O3 Adv                               	
15630	DEC	S Aux Verb P O3                                   	
15631	DEC	S Aux Verb                                        	
15632	DEC	S Verb Never Adv                                  	
15633	DEC	S Verb Never O1 Adv                               	
15634	DEC	S Verb Never O1 O2 Adv                            	
15635	DEC	S Verb Never O1 O2 P O3 Adv                       	
15636	DEC	S Verb Never O1 O2 P O3                           	
15637	DEC	S Verb Never O1 O2                                	
15638	DEC	S Verb Never O1 P O3 Adv                          	
15639	DEC	S Verb Never O1 P O3                              	
15640	DEC	S Verb Never O1                                   	
15641	DEC	S Verb Never P O3 Adv                             	
15642	DEC	S Verb Never P O3                                 	
15643	DEC	S Verb Never                                      	
15644	DEC	S Verb Not Adv                                    	
15645	DEC	S Verb Not O1 Adv                                 	
15646	DEC	S Verb Not O1 O2 Adv                              	
15647	DEC	S Verb Not O1 O2 P O3 Adv                         	
15648	DEC	S Verb Not O1 O2 P O3                             	
15649	DEC	S Verb Not O1 O2                                  	
15650	DEC	S Verb Not O1 P O3 Adv                            	
15651	DEC	S Verb Not O1 P O3                                	
15652	DEC	S Verb Not O1                                     	
15653	DEC	S Verb Not P O3 Adv                               	
15654	DEC	S Verb Not P O3                                   	
15655	DEC	S Verb Not                                        	
15656	DEC	S Verb Adv                                        	
15657	DEC	S Verb O1 Adv                                     	
15658	DEC	S Verb O1 O2 Adv                                  	
15659	DEC	S Verb O1 O2 P O3 Adv                             	
15660	DEC	S Verb O1 O2 P O3                                 	
15661	DEC	S Verb O1 O2                                      	
15662	DEC	S Verb O1 P O3 Adv                                	
15663	DEC	S Verb O1 P O3                                    	
15664	DEC	S Verb O1                                         	
15665	DEC	S Verb P O3 Adv                                   	
15666	DEC	S Verb P O3                                       	
15667	DEC	S Verb                                            	
23500	IMP	Never Verb Adv                                    	
23501	IMP	Never Verb O1 Adv                                 	
23502	IMP	Never Verb O1 O2 Adv                              	
23503	IMP	Never Verb O1 O2 P O3 Adv                         	
23504	IMP	Never Verb O1 O2 P O3                             	
23505	IMP	Never Verb O1 O2                                  	
23506	IMP	Never Verb O1 P O3 Adv                            	
23507	IMP	Never Verb O1 P O3                                	
23508	IMP	Never Verb O1                                     	
23509	IMP	Never Verb P O3 Adv                               	
23510	IMP	Never Verb P O3                                   	
23511	IMP	Never Verb                                        	
23512	IMP	Not Verb Adv                                      	
23513	IMP	Not Verb O1 Adv                                   	
23514	IMP	Not Verb O1 O2 Adv                                	
23515	IMP	Not Verb O1 O2 P O3 Adv                           	
23516	IMP	Not Verb O1 O2 P O3                               	
23517	IMP	Not Verb O1 O2                                    	
23518	IMP	Not Verb O1 P O3 Adv                              	
23519	IMP	Not Verb O1 P O3                                  	
23520	IMP	Not Verb O1                                       	
23521	IMP	Not Verb P O3 Adv                                 	
23522	IMP	Not Verb P O3                                     	
23523	IMP	Not Verb                                          	
23524	IMP	Verb Adv                                          	
23525	IMP	Verb O1 Adv                                       	
23526	IMP	Verb O1 O2 Adv                                    	
23527	IMP	Verb O1 O2 P O3 Adv                               	
23528	IMP	Verb O1 O2 P O3                                   	
23529	IMP	Verb O1 O2                                        	
23530	IMP	Verb O1 P O3 Adv                                  	
23531	IMP	Verb O1 P O3                                      	
23532	IMP	Verb O1                                           	
23533	IMP	Verb P O3 Adv                                     	
23534	IMP	Verb P O3                                         	
23535	IMP	Verb                                              	
24364	Q  	ka S Aux Never Verb Adv                           	
24365	Q  	ka S Aux Never Verb O1 Adv                        	
24366	Q  	ka S Aux Never Verb O1 O2 Adv                     	
24367	Q  	ka S Aux Never Verb O1 O2 P O3 Adv                	
24368	Q  	ka S Aux Never Verb O1 O2 P O3                    	
24369	Q  	ka S Aux Never Verb O1 O2                         	
24370	Q  	ka S Aux Never Verb O1 P O3 Adv                   	
24371	Q  	ka S Aux Never Verb O1 P O3                       	
24372	Q  	ka S Aux Never Verb O1                            	
24373	Q  	ka S Aux Never Verb P O3 Adv                      	
24374	Q  	ka S Aux Never Verb P O3                          	
24375	Q  	ka S Aux Never Verb                               	
24376	Q  	ka S Aux Not Verb Adv                             	
24377	Q  	ka S Aux Not Verb O1 Adv                          	
24378	Q  	ka S Aux Not Verb O1 O2 Adv                       	
24379	Q  	ka S Aux Not Verb O1 O2 P O3 Adv                  	
24380	Q  	ka S Aux Not Verb O1 O2 P O3                      	
24381	Q  	ka S Aux Not Verb O1 O2                           	
24382	Q  	ka S Aux Not Verb O1 P O3 Adv                     	
24383	Q  	ka S Aux Not Verb O1 P O3                         	
24384	Q  	ka S Aux Not Verb O1                              	
24385	Q  	ka S Aux Not Verb P O3 Adv                        	
24386	Q  	ka S Aux Not Verb P O3                            	
24387	Q  	ka S Aux Not Verb                                 	
24388	Q  	ka S Aux Verb Adv                                 	
24389	Q  	ka S Aux Verb O1 Adv                              	
24390	Q  	ka S Aux Verb O1 O2 Adv                           	
24391	Q  	ka S Aux Verb O1 O2 P O3 Adv                      	
24392	Q  	ka S Aux Verb O1 O2 P O3                          	
24393	Q  	ka S Aux Verb O1 O2                               	
24394	Q  	ka S Aux Verb O1 P O3 Adv                         	
24395	Q  	ka S Aux Verb O1 P O3                             	
24396	Q  	ka S Aux Verb O1                                  	
24397	Q  	ka S Aux Verb P O3 Adv                            	
24398	Q  	ka S Aux Verb P O3                                	
24399	Q  	ka S Aux Verb                                     	
24400	Q  	ka S Verb Never Adv                               	
24401	Q  	ka S Verb Never O1 Adv                            	
24402	Q  	ka S Verb Never O1 O2 Adv                         	
24403	Q  	ka S Verb Never O1 O2 P O3 Adv                    	
24404	Q  	ka S Verb Never O1 O2 P O3                        	
24405	Q  	ka S Verb Never O1 O2                             	
24406	Q  	ka S Verb Never O1 P O3 Adv                       	
24407	Q  	ka S Verb Never O1 P O3                           	
24408	Q  	ka S Verb Never O1                                	
24409	Q  	ka S Verb Never P O3 Adv                          	
24410	Q  	ka S Verb Never P O3                              	
24411	Q  	ka S Verb Never                                   	
24412	Q  	ka S Verb Not Adv                                 	
24413	Q  	ka S Verb Not O1 Adv                              	
24414	Q  	ka S Verb Not O1 O2 Adv                           	
24415	Q  	ka S Verb Not O1 O2 P O3 Adv                      	
24416	Q  	ka S Verb Not O1 O2 P O3                          	
24417	Q  	ka S Verb Not O1 O2                               	
24418	Q  	ka S Verb Not O1 P O3 Adv                         	
24419	Q  	ka S Verb Not O1 P O3                             	
24420	Q  	ka S Verb Not O1                                  	
24421	Q  	ka S Verb Not P O3 Adv                            	
24422	Q  	ka S Verb Not P O3                                	
24423	Q  	ka S Verb Not                                     	
24424	Q  	ka S Verb Adv                                     	
24425	Q  	ka S Verb O1 Adv                                  	
24426	Q  	ka S Verb O1 O2 Adv                               	
24427	Q  	ka S Verb O1 O2 P O3 Adv                          	
24428	Q  	ka S Verb O1 O2 P O3                              	
24429	Q  	ka S Verb O1 O2                                   	
24430	Q  	ka S Verb O1 P O3 Adv                             	
24431	Q  	ka S Verb O1 P O3                                 	
24432	Q  	ka S Verb O1                                      	
24433	Q  	ka S Verb P O3 Adv                                	
24434	Q  	ka S Verb P O3                                    	
24435	Q  	ka S Verb                                         	
28724	Q  	Adv ka S Aux Never Verb O1 O2 P O3[+WH]           	
28725	Q  	Adv ka S Aux Never Verb O1 O2[+WH]                	
28726	Q  	Adv ka S Aux Never Verb O1 O2[+WH] P O3           	
28727	Q  	Adv ka S Aux Never Verb O1 P O3[+WH]              	
28728	Q  	Adv ka S Aux Never Verb O1[+WH]                   	
28729	Q  	Adv ka S Aux Never Verb O1[+WH] O2                	
28730	Q  	Adv ka S Aux Never Verb O1[+WH] O2 P O3           	
28731	Q  	Adv ka S Aux Never Verb O1[+WH] P O3              	
28732	Q  	Adv ka S Aux Never Verb P O3[+WH]                 	
28733	Q  	Adv ka S Aux Not Verb O1 O2 P O3[+WH]             	
28734	Q  	Adv ka S Aux Not Verb O1 O2[+WH]                  	
28735	Q  	Adv ka S Aux Not Verb O1 O2[+WH] P O3             	
28736	Q  	Adv ka S Aux Not Verb O1 P O3[+WH]                	
28737	Q  	Adv ka S Aux Not Verb O1[+WH]                     	
28738	Q  	Adv ka S Aux Not Verb O1[+WH] O2                  	
28739	Q  	Adv ka S Aux Not Verb O1[+WH] O2 P O3             	
28740	Q  	Adv ka S Aux Not Verb O1[+WH] P O3                	
28741	Q  	Adv ka S Aux Not Verb P O3[+WH]                   	
28742	Q  	Adv ka S Aux Verb O1 O2 P O3[+WH]                 	
28743	Q  	Adv ka S Aux Verb O1 O2[+WH]                      	
28744	Q  	Adv ka S Aux Verb O1 O2[+WH] P O3                 	
28745	Q  	Adv ka S Aux Verb O1 P O3[+WH]                    	
28746	Q  	Adv ka S Aux Verb O1[+WH]                         	
28747	Q  	Adv ka S Aux Verb O1[+WH] O2                      	
28748	Q  	Adv ka S Aux Verb O1[+WH] O2 P O3                 	
28749	Q  	Adv ka S Aux Verb O1[+WH] P O3                    	
28750	Q  	Adv ka S Aux Verb P O3[+WH]                       	
28751	Q  	Adv ka S Verb Never O1 O2 P O3[+WH]               	
28752	Q  	Adv ka S Verb Never O1 O2[+WH]                    	
28753	Q  	Adv ka S Verb Never O1 O2[+WH] P O3               	
28754	Q  	Adv ka S Verb Never O1 P O3[+WH]                  	
28755	Q  	Adv ka S Verb Never O1[+WH]                       	
28756	Q  	Adv ka S Verb Never O1[+WH] O2                    	
28757	Q  	Adv ka S Verb Never O1[+WH] O2 P O3               	
28758	Q  	Adv ka S Verb Never O1[+WH] P O3                  	
28759	Q  	Adv ka S Verb Never P O3[+WH]                     	
28760	Q  	Adv ka S Verb Not O1 O2 P O3[+WH]                 	
28761	Q  	Adv ka S Verb Not O1 O2[+WH]                      	
28762	Q  	Adv ka S Verb Not O1 O2[+WH] P O3                 	
28763	Q  	Adv ka S Verb Not O1 P O3[+WH]                    	
28764	Q  	Adv ka S Verb Not O1[+WH]                         	
28765	Q  	Adv ka S Verb Not O1[+WH] O2                      	
28766	Q  	Adv ka S Verb Not O1[+WH] O2 P O3                 	
28767	Q  	Adv ka S Verb Not O1[+WH] P O3                    	
28768	Q  	Adv ka S Verb Not P O3[+WH]                       	
28769	Q  	Adv ka S Verb O1 O2 P O3[+WH]                     	
28770	Q  	Adv ka S Verb O1 O2[+WH]                          	
28771	Q  	Adv ka S Verb O1 O2[+WH] P O3                     	
28772	Q  	Adv ka S Verb O1 P O3[+WH]                        	
28773	Q  	Adv ka S Verb O1[+WH]                             	
28774	Q  	Adv ka S Verb O1[+WH] O2                          	
28775	Q  	Adv ka S Verb O1[+WH] O2 P O3                     	
28776	Q  	Adv ka S Verb O1[+WH] P O3                        	
28777	Q  	Adv ka S Verb P O3[+WH]                           	
29012	Q  	Adv ka S[+WH] Aux Never Verb                      	
29013	Q  	Adv ka S[+WH] Aux Never Verb O1                   	
29014	Q  	Adv ka S[+WH] Aux Never Verb O1 O2                	
29015	Q  	Adv ka S[+WH] Aux Never Verb O1 O2 P O3           	
29016	Q  	Adv ka S[+WH] Aux Never Verb O1 P O3              	
29017	Q  	Adv ka S[+WH] Aux Never Verb P O3                 	
29018	Q  	Adv ka S[+WH] Aux Not Verb                        	
29019	Q  	Adv ka S[+WH] Aux Not Verb O1                     	
29020	Q  	Adv ka S[+WH] Aux Not Verb O1 O2                  	
29021	Q  	Adv ka S[+WH] Aux Not Verb O1 O2 P O3             	
29022	Q  	Adv ka S[+WH] Aux Not Verb O1 P O3                	
29023	Q  	Adv ka S[+WH] Aux Not Verb P O3                   	
29024	Q  	Adv ka S[+WH] Aux Verb                            	
29025	Q  	Adv ka S[+WH] Aux Verb O1                         	
29026	Q  	Adv ka S[+WH] Aux Verb O1 O2                      	
29027	Q  	Adv ka S[+WH] Aux Verb O1 O2 P O3                 	
29028	Q  	Adv ka S[+WH] Aux Verb O1 P O3                    	
29029	Q  	Adv ka S[+WH] Aux Verb P O3                       	
29030	Q  	Adv ka S[+WH] Verb Never                          	
29031	Q  	Adv ka S[+WH] Verb Never O1                       	
29032	Q  	Adv ka S[+WH] Verb Never O1 O2                    	
29033	Q  	Adv ka S[+WH] Verb Never O1 O2 P O3               	
29034	Q  	Adv ka S[+WH] Verb Never O1 P O3                  	
29035	Q  	Adv ka S[+WH] Verb Never P O3                     	
29036	Q  	Adv ka S[+WH] Verb Not                            	
29037	Q  	Adv ka S[+WH] Verb Not O1                         	
29038	Q  	Adv ka S[+WH] Verb Not O1 O2                      	
29039	Q  	Adv ka S[+WH] Verb Not O1 O2 P O3                 	
29040	Q  	Adv ka S[+WH] Verb Not O1 P O3                    	
29041	Q  	Adv ka S[+WH] Verb Not P O3                       	
29042	Q  	Adv ka S[+WH] Verb                                	
29043	Q  	Adv ka S[+WH] Verb O1                             	
29044	Q  	Adv ka S[+WH] Verb O1 O2                          	
29045	Q  	Adv ka S[+WH] Verb O1 O2 P O3                     	
29046	Q  	Adv ka S[+WH] Verb O1 P O3                        	
29047	Q  	Adv ka S[+WH] Verb P O3                           	
35156	Q  	Adv[+WH] ka S Aux Never Verb                      	
35157	Q  	Adv[+WH] ka S Aux Never Verb O1                   	
35158	Q  	Adv[+WH] ka S Aux Never Verb O1 O2                	
35159	Q  	Adv[+WH] ka S Aux Never Verb O1 O2 P O3           	
35160	Q  	Adv[+WH] ka S Aux Never Verb O1 P O3              	
35161	Q  	Adv[+WH] ka S Aux Never Verb P O3                 	
35162	Q  	Adv[+WH] ka S Aux Not Verb                        	
35163	Q  	Adv[+WH] ka S Aux Not Verb O1                     	
35164	Q  	Adv[+WH] ka S Aux Not Verb O1 O2                  	
35165	Q  	Adv[+WH] ka S Aux Not Verb O1 O2 P O3             	
35166	Q  	Adv[+WH] ka S Aux Not Verb O1 P O3                	
35167	Q  	Adv[+WH] ka S Aux Not Verb P O3                   	
35168	Q  	Adv[+WH] ka S Aux Verb                            	
35169	Q  	Adv[+WH] ka S Aux Verb O1                         	
35170	Q  	Adv[+WH] ka S Aux Verb O1 O2                      	
35171	Q  	Adv[+WH] ka S Aux Verb O1 O2 P O3                 	
35172	Q  	Adv[+WH] ka S Aux Verb O1 P O3                    	
35173	Q  	Adv[+WH] ka S Aux Verb P O3                       	
35174	Q  	Adv[+WH] ka S Verb Never                          	
35175	Q  	Adv[+WH] ka S Verb Never O1                       	
35176	Q  	Adv[+WH] ka S Verb Never O1 O2                    	
35177	Q  	Adv[+WH] ka S Verb Never O1 O2 P O3               	
35178	Q  	Adv[+WH] ka S Verb Never O1 P O3                  	
35179	Q  	Adv[+WH] ka S Verb Never P O3                     	
35180	Q  	Adv[+WH] ka S Verb Not                            	
35181	Q  	Adv[+WH] ka S Verb Not O1                         	
35182	Q  	Adv[+WH] ka S Verb Not O1 O2                      	
35183	Q  	Adv[+WH] ka S Verb Not O1 O2 P O3                 	
35184	Q  	Adv[+WH] ka S Verb Not O1 P O3                    	
35185	Q  	Adv[+WH] ka S Verb Not P O3                       	
35186	Q  	Adv[+WH] ka S Verb                                	
35187	Q  	Adv[+WH] ka S Verb O1                             	
35188	Q  	Adv[+WH] ka S Verb O1 O2                          	
35189	Q  	Adv[+WH] ka S Verb O1 O2 P O3                     	
35190	Q  	Adv[+WH] ka S Verb O1 P O3                        	
35191	Q  	Adv[+WH] ka S Verb P O3                           	
39220	Q  	O1 ka S Aux Never Verb Adv[+WH]                   	
39221	Q  	O1 ka S Aux Never Verb O2 Adv[+WH]                	
39222	Q  	O1 ka S Aux Never Verb O2 P O3 Adv[+WH]           	
39223	Q  	O1 ka S Aux Never Verb O2 P O3[+WH] Adv           	
39224	Q  	O1 ka S Aux Never Verb O2 P O3[+WH]               	
39225	Q  	O1 ka S Aux Never Verb O2[+WH] Adv                	
39226	Q  	O1 ka S Aux Never Verb O2[+WH] P O3 Adv           	
39227	Q  	O1 ka S Aux Never Verb O2[+WH] P O3               	
39228	Q  	O1 ka S Aux Never Verb O2[+WH]                    	
39229	Q  	O1 ka S Aux Never Verb P O3 Adv[+WH]              	
39230	Q  	O1 ka S Aux Never Verb P O3[+WH] Adv              	
39231	Q  	O1 ka S Aux Never Verb P O3[+WH]                  	
39232	Q  	O1 ka S Aux Not Verb Adv[+WH]                     	
39233	Q  	O1 ka S Aux Not Verb O2 Adv[+WH]                  	
39234	Q  	O1 ka S Aux Not Verb O2 P O3 Adv[+WH]             	
39235	Q  	O1 ka S Aux Not Verb O2 P O3[+WH] Adv             	
39236	Q  	O1 ka S Aux Not Verb O2 P O3[+WH]                 	
39237	Q  	O1 ka S Aux Not Verb O2[+WH] Adv                  	
39238	Q  	O1 ka S Aux Not Verb O2[+WH] P O3 Adv             	
39239	Q  	O1 ka S Aux Not Verb O2[+WH] P O3                 	
39240	Q  	O1 ka S Aux Not Verb O2[+WH]                      	
39241	Q  	O1 ka S Aux Not Verb P O3 Adv[+WH]                	
39242	Q  	O1 ka S Aux Not Verb P O3[+WH] Adv                	
39243	Q  	O1 ka S Aux Not Verb P O3[+WH]                    	
39244	Q  	O1 ka S Aux Verb Adv[+WH]                         	
39245	Q  	O1 ka S Aux Verb O2 Adv[+WH]                      	
39246	Q  	O1 ka S Aux Verb O2 P O3 Adv[+WH]                 	
39247	Q  	O1 ka S Aux Verb O2 P O3[+WH] Adv                 	
39248	Q  	O1 ka S Aux Verb O2 P O3[+WH]                     	
39249	Q  	O1 ka S Aux Verb O2[+WH] Adv                      	
39250	Q  	O1 ka S Aux Verb O2[+WH] P O3 Adv                 	
39251	Q  	O1 ka S Aux Verb O2[+WH] P O3                     	
39252	Q  	O1 ka S Aux Verb O2[+WH]                          	
39253	Q  	O1 ka S Aux Verb P O3 Adv[+WH]                    	
39254	Q  	O1 ka S Aux Verb P O3[+WH] Adv                    	
39255	Q  	O1 ka S Aux Verb P O3[+WH]                        	
39256	Q  	O1 ka S Verb Never Adv[+WH]                       	
39257	Q  	O1 ka S Verb Never O2 Adv[+WH]                    	
39258	Q  	O1 ka S Verb Never O2 P O3 Adv[+WH]               	
39259	Q  	O1 ka S Verb Never O2 P O3[+WH] Adv               	
39260	Q  	O1 ka S Verb Never O2 P O3[+WH]                   	
39261	Q  	O1 ka S Verb Never O2[+WH] Adv                    	
39262	Q  	O1 ka S Verb Never O2[+WH] P O3 Adv               	
39263	Q  	O1 ka S Verb Never O2[+WH] P O3                   	
39264	Q  	O1 ka S Verb Never O2[+WH]                        	
39265	Q  	O1 ka S Verb Never P O3 Adv[+WH]                  	
39266	Q  	O1 ka S Verb Never P O3[+WH] Adv                  	
39267	Q  	O1 ka S Verb Never P O3[+WH]                      	
39268	Q  	O1 ka S Verb Not Adv[+WH]                         	
39269	Q  	O1 ka S Verb Not O2 Adv[+WH]                      	
39270	Q  	O1 ka S Verb Not O2 P O3 Adv[+WH]                 	
