UR #	ILLOC	SR	
4358:	DEC	O1 Aux Never Verb O2 P O3 S                       	
4360:	DEC	O1 Aux Never Verb O2 S                            	
4362:	DEC	O1 Aux Never Verb P O3 Adv S                      	
4364:	DEC	O1 Aux Never Verb P O3 S                          	
4366:	DEC	O1 Aux Never Verb S                               	
4368:	DEC	O1 Aux Not Verb Adv S                             	
4370:	DEC	O1 Aux Not Verb O2 Adv S                          	
4372:	DEC	O1 Aux Not Verb O2 P O3 Adv S                     	
4374:	DEC	O1 Aux Not Verb O2 P O3 S                         	
4376:	DEC	O1 Aux Not Verb O2 S                              	
4378:	DEC	O1 Aux Not Verb P O3 Adv S                        	
4380:	DEC	O1 Aux Not Verb P O3 S                            	
4382:	DEC	O1 Aux Not Verb S                                 	
4384:	DEC	O1 Aux Verb Adv S                                 	
4386:	DEC	O1 Aux Verb O2 Adv S                              	
4388:	DEC	O1 Aux Verb O2 P O3 Adv S                         	
4390:	DEC	O1 Aux Verb O2 P O3 S                             	
4392:	DEC	O1 Aux Verb O2 S                                  	
4394:	DEC	O1 Aux Verb P O3 Adv S                            	
4396:	DEC	O1 Aux Verb P O3 S                                	
4398:	DEC	O1 Aux Verb S                                     	
7864:	Q  	Aux Never Verb O1 Adv S                           	
7865:	Q  	Aux Never Verb O1 P O3 Adv S                      	
7866:	Q  	Aux Never Verb O1 P O3 S                          	
7867:	Q  	Aux Never Verb O1 S                               	
7868:	Q  	Aux Not Verb O1 Adv S                             	
7869:	Q  	Aux Not Verb O1 P O3 Adv S                        	
7870:	Q  	Aux Not Verb O1 P O3 S                            	
7871:	Q  	Aux Not Verb O1 S                                 	
7872:	Q  	Aux Verb O1 Adv S                                 	
7873:	Q  	Aux Verb O1 P O3 Adv S                            	
7874:	Q  	Aux Verb O1 P O3 S                                	
7875:	Q  	Aux Verb O1 S                                     	
8336:	DEC	O2 Aux Never Verb O1 Adv S                        	
8338:	DEC	O2 Aux Never Verb O1 P O3 Adv S                   	
8340:	DEC	O2 Aux Never Verb O1 P O3 S                       	
8342:	DEC	O2 Aux Never Verb O1 S                            	
8344:	DEC	O2 Aux Not Verb O1 Adv S                          	
8346:	DEC	O2 Aux Not Verb O1 P O3 Adv S                     	
8348:	DEC	O2 Aux Not Verb O1 P O3 S                         	
8350:	DEC	O2 Aux Not Verb O1 S                              	
8352:	DEC	O2 Aux Verb O1 Adv S                              	
8354:	DEC	O2 Aux Verb O1 P O3 Adv S                         	
8356:	DEC	O2 Aux Verb O1 P O3 S                             	
8358:	DEC	O2 Aux Verb O1 S                                  	
13476:	Q  	Aux Never Verb O1 O2 Adv S                        	
13477:	Q  	Aux Never Verb O1 O2 S                            	
13478:	Q  	Aux Never Verb O1 Adv S                           	
13479:	Q  	Aux Never Verb O1 S                               	
13480:	Q  	Aux Never Verb Adv S                              	
13481:	Q  	Aux Never Verb S                                  	
13482:	Q  	Aux Not Verb O1 O2 Adv S                          	
13483:	Q  	Aux Not Verb O1 O2 S                              	
13484:	Q  	Aux Not Verb O1 Adv S                             	
13485:	Q  	Aux Not Verb O1 S                                 	
13486:	Q  	Aux Not Verb Adv S                                	
13487:	Q  	Aux Not Verb S                                    	
13488:	Q  	Aux Verb O1 O2 Adv S                              	
13489:	Q  	Aux Verb O1 O2 S                                  	
13490:	Q  	Aux Verb O1 Adv S                                 	
13491:	Q  	Aux Verb O1 S                                     	
13492:	Q  	Aux Verb Adv S                                    	
13493:	Q  	Aux Verb S                                        	
14184:	DEC	Aux Never Verb Adv                                	
14185:	DEC	Aux Never Verb O1 Adv                             	
14186:	DEC	Aux Never Verb O1 O2 Adv                          	
14187:	DEC	Aux Never Verb O1 O2 P O3 Adv                     	
14188:	DEC	Aux Never Verb O1 O2 P O3                         	
14189:	DEC	Aux Never Verb O1 O2                              	
14190:	DEC	Aux Never Verb O1 P O3 Adv                        	
14191:	DEC	Aux Never Verb O1 P O3                            	
14192:	DEC	Aux Never Verb O1                                 	
14193:	DEC	Aux Never Verb P O3 Adv                           	
14194:	DEC	Aux Never Verb P O3                               	
14195:	DEC	Aux Never Verb                                    	
14196:	DEC	Aux Not Verb Adv                                  	
14197:	DEC	Aux Not Verb O1 Adv                               	
14198:	DEC	Aux Not Verb O1 O2 Adv                            	
14199:	DEC	Aux Not Verb O1 O2 P O3 Adv                       	
14200:	DEC	Aux Not Verb O1 O2 P O3                           	
14201:	DEC	Aux Not Verb O1 O2                                	
14202:	DEC	Aux Not Verb O1 P O3 Adv                          	
14203:	DEC	Aux Not Verb O1 P O3                              	
14204:	DEC	Aux Not Verb O1                                   	
14205:	DEC	Aux Not Verb P O3 Adv                             	
14206:	DEC	Aux Not Verb P O3                                 	
14207:	DEC	Aux Not Verb                                      	
14208:	DEC	Aux Verb Adv                                      	
14209:	DEC	Aux Verb O1 Adv                                   	
14210:	DEC	Aux Verb O1 O2 Adv                                	
14211:	DEC	Aux Verb O1 O2 P O3 Adv                           	
14212:	DEC	Aux Verb O1 O2 P O3                               	
14213:	DEC	Aux Verb O1 O2                                    	
14214:	DEC	Aux Verb O1 P O3 Adv                              	
14215:	DEC	Aux Verb O1 P O3                                  	
14216:	DEC	Aux Verb O1                                       	
14217:	DEC	Aux Verb P O3 Adv                                 	
14218:	DEC	Aux Verb P O3                                     	
14219:	DEC	Aux Verb                                          	
15524:	DEC	S Aux Never Verb Adv                              	
15525:	DEC	S Aux Never Verb O1 Adv                           	
15526:	DEC	S Aux Never Verb O1 O2 Adv                        	
15527:	DEC	S Aux Never Verb O1 O2 P O3 Adv                   	
15528:	DEC	S Aux Never Verb O1 O2 P O3                       	
15529:	DEC	S Aux Never Verb O1 O2                            	
15530:	DEC	S Aux Never Verb O1 P O3 Adv                      	
15531:	DEC	S Aux Never Verb O1 P O3                          	
15532:	DEC	S Aux Never Verb O1                               	
15533:	DEC	S Aux Never Verb P O3 Adv                         	
15534:	DEC	S Aux Never Verb P O3                             	
15535:	DEC	S Aux Never Verb                                  	
15536:	DEC	S Aux Not Verb Adv                                	
15537:	DEC	S Aux Not Verb O1 Adv                             	
15538:	DEC	S Aux Not Verb O1 O2 Adv                          	
15539:	DEC	S Aux Not Verb O1 O2 P O3 Adv                     	
15540:	DEC	S Aux Not Verb O1 O2 P O3                         	
15541:	DEC	S Aux Not Verb O1 O2                              	
15542:	DEC	S Aux Not Verb O1 P O3 Adv                        	
15543:	DEC	S Aux Not Verb O1 P O3                            	
15544:	DEC	S Aux Not Verb O1                                 	
15545:	DEC	S Aux Not Verb P O3 Adv                           	
15546:	DEC	S Aux Not Verb P O3                               	
15547:	DEC	S Aux Not Verb                                    	
15548:	DEC	S Aux Verb Adv                                    	
15549:	DEC	S Aux Verb O1 Adv                                 	
15550:	DEC	S Aux Verb O1 O2 Adv                              	
15551:	DEC	S Aux Verb O1 O2 P O3 Adv                         	
15552:	DEC	S Aux Verb O1 O2 P O3                             	
15553:	DEC	S Aux Verb O1 O2                                  	
15554:	DEC	S Aux Verb O1 P O3 Adv                            	
15555:	DEC	S Aux Verb O1 P O3                                	
15556:	DEC	S Aux Verb O1                                     	
15557:	DEC	S Aux Verb P O3 Adv                               	
15558:	DEC	S Aux Verb P O3                                   	
15559:	DEC	S Aux Verb                                        	
21520:	DEC	P O3 Aux Never Verb O1 O2 Adv S                   	
21522:	DEC	P O3 Aux Never Verb O1 O2 S                       	
21524:	DEC	P O3 Aux Never Verb O1 Adv S                      	
21526:	DEC	P O3 Aux Never Verb O1 S                          	
21528:	DEC	P O3 Aux Never Verb Adv S                         	
21530:	DEC	P O3 Aux Never Verb S                             	
21532:	DEC	P O3 Aux Not Verb O1 O2 Adv S                     	
21534:	DEC	P O3 Aux Not Verb O1 O2 S                         	
21536:	DEC	P O3 Aux Not Verb O1 Adv S                        	
21538:	DEC	P O3 Aux Not Verb O1 S                            	
21540:	DEC	P O3 Aux Not Verb Adv S                           	
21542:	DEC	P O3 Aux Not Verb S                               	
21544:	DEC	P O3 Aux Verb O1 O2 Adv S                         	
21546:	DEC	P O3 Aux Verb O1 O2 S                             	
21548:	DEC	P O3 Aux Verb O1 Adv S                            	
21550:	DEC	P O3 Aux Verb O1 S                                	
21552:	DEC	P O3 Aux Verb Adv S                               	
21554:	DEC	P O3 Aux Verb S                                   	
23572:	IMP	Never Verb Adv                                    	
23573:	IMP	Never Verb O1 Adv                                 	
23574:	IMP	Never Verb O1 O2 Adv                              	
23575:	IMP	Never Verb O1 O2 P O3 Adv                         	
23576:	IMP	Never Verb O1 O2 P O3                             	
23577:	IMP	Never Verb O1 O2                                  	
23578:	IMP	Never Verb O1 P O3 Adv                            	
23579:	IMP	Never Verb O1 P O3                                	
23580:	IMP	Never Verb O1                                     	
23581:	IMP	Never Verb P O3 Adv                               	
23582:	IMP	Never Verb P O3                                   	
23583:	IMP	Never Verb                                        	
23584:	IMP	Not Verb Adv                                      	
23585:	IMP	Not Verb O1 Adv                                   	
23586:	IMP	Not Verb O1 O2 Adv                                	
23587:	IMP	Not Verb O1 O2 P O3 Adv                           	
23588:	IMP	Not Verb O1 O2 P O3                               	
23589:	IMP	Not Verb O1 O2                                    	
23590:	IMP	Not Verb O1 P O3 Adv                              	
23591:	IMP	Not Verb O1 P O3                                  	
23592:	IMP	Not Verb O1                                       	
23593:	IMP	Not Verb P O3 Adv                                 	
23594:	IMP	Not Verb P O3                                     	
23595:	IMP	Not Verb                                          	
23596:	IMP	Verb Adv                                          	
23597:	IMP	Verb O1 Adv                                       	
23598:	IMP	Verb O1 O2 Adv                                    	
23599:	IMP	Verb O1 O2 P O3 Adv                               	
23600:	IMP	Verb O1 O2 P O3                                   	
23601:	IMP	Verb O1 O2                                        	
23602:	IMP	Verb O1 P O3 Adv                                  	
23603:	IMP	Verb O1 P O3                                      	
23604:	IMP	Verb O1                                           	
23605:	IMP	Verb P O3 Adv                                     	
23606:	IMP	Verb P O3                                         	
23607:	IMP	Verb                                              	
23932:	Q  	Aux Never Verb Adv S                              	
23934:	Q  	Aux Never Verb O1 Adv S                           	
23936:	Q  	Aux Never Verb O1 O2 Adv S                        	
23938:	Q  	Aux Never Verb O1 O2 P O3 Adv S                   	
23940:	Q  	Aux Never Verb O1 O2 P O3 S                       	
23942:	Q  	Aux Never Verb O1 O2 S                            	
23944:	Q  	Aux Never Verb O1 P O3 Adv S                      	
23946:	Q  	Aux Never Verb O1 P O3 S                          	
23948:	Q  	Aux Never Verb O1 S                               	
23950:	Q  	Aux Never Verb P O3 Adv S                         	
23952:	Q  	Aux Never Verb P O3 S                             	
23954:	Q  	Aux Never Verb S                                  	
23956:	Q  	Aux Not Verb Adv S                                	
23958:	Q  	Aux Not Verb O1 Adv S                             	
23960:	Q  	Aux Not Verb O1 O2 Adv S                          	
23962:	Q  	Aux Not Verb O1 O2 P O3 Adv S                     	
23964:	Q  	Aux Not Verb O1 O2 P O3 S                         	
23966:	Q  	Aux Not Verb O1 O2 S                              	
23968:	Q  	Aux Not Verb O1 P O3 Adv S                        	
23970:	Q  	Aux Not Verb O1 P O3 S                            	
23972:	Q  	Aux Not Verb O1 S                                 	
23974:	Q  	Aux Not Verb P O3 Adv S                           	
23976:	Q  	Aux Not Verb P O3 S                               	
23978:	Q  	Aux Not Verb S                                    	
23980:	Q  	Aux Verb Adv S                                    	
23982:	Q  	Aux Verb O1 Adv S                                 	
23984:	Q  	Aux Verb O1 O2 Adv S                              	
23986:	Q  	Aux Verb O1 O2 P O3 Adv S                         	
23988:	Q  	Aux Verb O1 O2 P O3 S                             	
23990:	Q  	Aux Verb O1 O2 S                                  	
23992:	Q  	Aux Verb O1 P O3 Adv S                            	
23994:	Q  	Aux Verb O1 P O3 S                                	
23996:	Q  	Aux Verb O1 S                                     	
23998:	Q  	Aux Verb P O3 Adv S                               	
24000:	Q  	Aux Verb P O3 S                                   	
24002:	Q  	Aux Verb S                                        	
26558:	Q  	Aux Never Verb O1 O2 P O3[+WH] S                  	
26559:	Q  	Aux Never Verb O1 O2[+WH] S                       	
26560:	Q  	Aux Never Verb O1 O2[+WH] P O3 S                  	
26561:	Q  	Aux Never Verb O1 P O3[+WH] S                     	
26562:	Q  	Aux Never Verb O1[+WH] S                          	
26563:	Q  	Aux Never Verb O1[+WH] O2 S                       	
26564:	Q  	Aux Never Verb O1[+WH] O2 P O3 S                  	
26565:	Q  	Aux Never Verb O1[+WH] P O3 S                     	
26566:	Q  	Aux Never Verb P O3[+WH] S                        	
26567:	Q  	Aux Not Verb O1 O2 P O3[+WH] S                    	
26568:	Q  	Aux Not Verb O1 O2[+WH] S                         	
26569:	Q  	Aux Not Verb O1 O2[+WH] P O3 S                    	
26570:	Q  	Aux Not Verb O1 P O3[+WH] S                       	
26571:	Q  	Aux Not Verb O1[+WH] S                            	
26572:	Q  	Aux Not Verb O1[+WH] O2 S                         	
26573:	Q  	Aux Not Verb O1[+WH] O2 P O3 S                    	
26574:	Q  	Aux Not Verb O1[+WH] P O3 S                       	
26575:	Q  	Aux Not Verb P O3[+WH] S                          	
26576:	Q  	Aux Verb O1 O2 P O3[+WH] S                        	
26577:	Q  	Aux Verb O1 O2[+WH] S                             	
26578:	Q  	Aux Verb O1 O2[+WH] P O3 S                        	
26579:	Q  	Aux Verb O1 P O3[+WH] S                           	
26580:	Q  	Aux Verb O1[+WH] S                                	
26581:	Q  	Aux Verb O1[+WH] O2 S                             	
26582:	Q  	Aux Verb O1[+WH] O2 P O3 S                        	
26583:	Q  	Aux Verb O1[+WH] P O3 S                           	
26584:	Q  	Aux Verb P O3[+WH] S                              	
26612:	Q  	Aux Never Verb S[+WH]                             	
26613:	Q  	Aux Never Verb O1 S[+WH]                          	
26614:	Q  	Aux Never Verb O1 O2 S[+WH]                       	
26615:	Q  	Aux Never Verb O1 O2 P O3 S[+WH]                  	
26616:	Q  	Aux Never Verb O1 P O3 S[+WH]                     	
26617:	Q  	Aux Never Verb P O3 S[+WH]                        	
26618:	Q  	Aux Not Verb S[+WH]                               	
26619:	Q  	Aux Not Verb O1 S[+WH]                            	
26620:	Q  	Aux Not Verb O1 O2 S[+WH]                         	
26621:	Q  	Aux Not Verb O1 O2 P O3 S[+WH]                    	
26622:	Q  	Aux Not Verb O1 P O3 S[+WH]                       	
26623:	Q  	Aux Not Verb P O3 S[+WH]                          	
26624:	Q  	Aux Verb S[+WH]                                   	
26625:	Q  	Aux Verb O1 S[+WH]                                	
26626:	Q  	Aux Verb O1 O2 S[+WH]                             	
26627:	Q  	Aux Verb O1 O2 P O3 S[+WH]                        	
26628:	Q  	Aux Verb O1 P O3 S[+WH]                           	
26629:	Q  	Aux Verb P O3 S[+WH]                              	
28292:	Q  	Adv Aux Never Verb O1 O2 P O3[+WH] S              	
28294:	Q  	Adv Aux Never Verb O1 O2[+WH] S                   	
28296:	Q  	Adv Aux Never Verb O1 O2[+WH] P O3 S              	
28298:	Q  	Adv Aux Never Verb O1 P O3[+WH] S                 	
28300:	Q  	Adv Aux Never Verb O1[+WH] S                      	
28302:	Q  	Adv Aux Never Verb O1[+WH] O2 S                   	
28304:	Q  	Adv Aux Never Verb O1[+WH] O2 P O3 S              	
28306:	Q  	Adv Aux Never Verb O1[+WH] P O3 S                 	
28308:	Q  	Adv Aux Never Verb P O3[+WH] S                    	
28310:	Q  	Adv Aux Not Verb O1 O2 P O3[+WH] S                	
28312:	Q  	Adv Aux Not Verb O1 O2[+WH] S                     	
28314:	Q  	Adv Aux Not Verb O1 O2[+WH] P O3 S                	
28316:	Q  	Adv Aux Not Verb O1 P O3[+WH] S                   	
28318:	Q  	Adv Aux Not Verb O1[+WH] S                        	
28320:	Q  	Adv Aux Not Verb O1[+WH] O2 S                     	
28322:	Q  	Adv Aux Not Verb O1[+WH] O2 P O3 S                	
28324:	Q  	Adv Aux Not Verb O1[+WH] P O3 S                   	
28326:	Q  	Adv Aux Not Verb P O3[+WH] S                      	
28328:	Q  	Adv Aux Verb O1 O2 P O3[+WH] S                    	
28330:	Q  	Adv Aux Verb O1 O2[+WH] S                         	
28332:	Q  	Adv Aux Verb O1 O2[+WH] P O3 S                    	
28334:	Q  	Adv Aux Verb O1 P O3[+WH] S                       	
28336:	Q  	Adv Aux Verb O1[+WH] S                            	
28338:	Q  	Adv Aux Verb O1[+WH] O2 S                         	
28340:	Q  	Adv Aux Verb O1[+WH] O2 P O3 S                    	
28342:	Q  	Adv Aux Verb O1[+WH] P O3 S                       	
28344:	Q  	Adv Aux Verb P O3[+WH] S                          	
28400:	Q  	Adv Aux Never Verb S[+WH]                         	
28401:	Q  	Adv Aux Never Verb O1 S[+WH]                      	
28402:	Q  	Adv Aux Never Verb O1 O2 S[+WH]                   	
28403:	Q  	Adv Aux Never Verb O1 O2 P O3 S[+WH]              	
28404:	Q  	Adv Aux Never Verb O1 P O3 S[+WH]                 	
28405:	Q  	Adv Aux Never Verb P O3 S[+WH]                    	
28406:	Q  	Adv Aux Not Verb S[+WH]                           	
28407:	Q  	Adv Aux Not Verb O1 S[+WH]                        	
28408:	Q  	Adv Aux Not Verb O1 O2 S[+WH]                     	
28409:	Q  	Adv Aux Not Verb O1 O2 P O3 S[+WH]                	
28410:	Q  	Adv Aux Not Verb O1 P O3 S[+WH]                   	
28411:	Q  	Adv Aux Not Verb P O3 S[+WH]                      	
28412:	Q  	Adv Aux Verb S[+WH]                               	
28413:	Q  	Adv Aux Verb O1 S[+WH]                            	
28414:	Q  	Adv Aux Verb O1 O2 S[+WH]                         	
28415:	Q  	Adv Aux Verb O1 O2 P O3 S[+WH]                    	
28416:	Q  	Adv Aux Verb O1 P O3 S[+WH]                       	
28417:	Q  	Adv Aux Verb P O3 S[+WH]                          	
34940:	Q  	Adv[+WH] Aux Never Verb S                         	
34942:	Q  	Adv[+WH] Aux Never Verb O1 S                      	
34944:	Q  	Adv[+WH] Aux Never Verb O1 O2 S                   	
34946:	Q  	Adv[+WH] Aux Never Verb O1 O2 P O3 S              	
34948:	Q  	Adv[+WH] Aux Never Verb O1 P O3 S                 	
34950:	Q  	Adv[+WH] Aux Never Verb P O3 S                    	
34952:	Q  	Adv[+WH] Aux Not Verb S                           	
34954:	Q  	Adv[+WH] Aux Not Verb O1 S                        	
34956:	Q  	Adv[+WH] Aux Not Verb O1 O2 S                     	
34958:	Q  	Adv[+WH] Aux Not Verb O1 O2 P O3 S                	
34960:	Q  	Adv[+WH] Aux Not Verb O1 P O3 S                   	
34962:	Q  	Adv[+WH] Aux Not Verb P O3 S                      	
34964:	Q  	Adv[+WH] Aux Verb S                               	
34966:	Q  	Adv[+WH] Aux Verb O1 S                            	
34968:	Q  	Adv[+WH] Aux Verb O1 O2 S                         	
34970:	Q  	Adv[+WH] Aux Verb O1 O2 P O3 S                    	
34972:	Q  	Adv[+WH] Aux Verb O1 P O3 S                       	
34974:	Q  	Adv[+WH] Aux Verb P O3 S                          	
36332:	Q  	Aux Never Verb Adv[+WH] S                         	
36333:	Q  	Aux Never Verb O2 Adv[+WH] S                      	
36334:	Q  	Aux Never Verb O2 P O3 Adv[+WH] S                 	
36335:	Q  	Aux Never Verb O2 P O3[+WH] Adv S                 	
36336:	Q  	Aux Never Verb O2 P O3[+WH] S                     	
36337:	Q  	Aux Never Verb O2[+WH] Adv S                      	
36338:	Q  	Aux Never Verb O2[+WH] P O3 Adv S                 	
36339:	Q  	Aux Never Verb O2[+WH] P O3 S                     	
36340:	Q  	Aux Never Verb O2[+WH] S                          	
36341:	Q  	Aux Never Verb P O3 Adv[+WH] S                    	
36342:	Q  	Aux Never Verb P O3[+WH] Adv S                    	
36343:	Q  	Aux Never Verb P O3[+WH] S                        	
36344:	Q  	Aux Not Verb Adv[+WH] S                           	
36345:	Q  	Aux Not Verb O2 Adv[+WH] S                        	
36346:	Q  	Aux Not Verb O2 P O3 Adv[+WH] S                   	
36347:	Q  	Aux Not Verb O2 P O3[+WH] Adv S                   	
36348:	Q  	Aux Not Verb O2 P O3[+WH] S                       	
36349:	Q  	Aux Not Verb O2[+WH] Adv S                        	
36350:	Q  	Aux Not Verb O2[+WH] P O3 Adv S                   	
36351:	Q  	Aux Not Verb O2[+WH] P O3 S                       	
36352:	Q  	Aux Not Verb O2[+WH] S                            	
36353:	Q  	Aux Not Verb P O3 Adv[+WH] S                      	
36354:	Q  	Aux Not Verb P O3[+WH] Adv S                      	
36355:	Q  	Aux Not Verb P O3[+WH] S                          	
36356:	Q  	Aux Verb Adv[+WH] S                               	
36357:	Q  	Aux Verb O2 Adv[+WH] S                            	
36358:	Q  	Aux Verb O2 P O3 Adv[+WH] S                       	
36359:	Q  	Aux Verb O2 P O3[+WH] Adv S                       	
36360:	Q  	Aux Verb O2 P O3[+WH] S                           	
36361:	Q  	Aux Verb O2[+WH] Adv S                            	
36362:	Q  	Aux Verb O2[+WH] P O3 Adv S                       	
36363:	Q  	Aux Verb O2[+WH] P O3 S                           	
36364:	Q  	Aux Verb O2[+WH] S                                	
36365:	Q  	Aux Verb P O3 Adv[+WH] S                          	
36366:	Q  	Aux Verb P O3[+WH] Adv S                          	
36367:	Q  	Aux Verb P O3[+WH] S                              	
36404:	Q  	Aux Never Verb Adv S[+WH]                         	
36405:	Q  	Aux Never Verb O2 Adv S[+WH]                      	
36406:	Q  	Aux Never Verb O2 P O3 Adv S[+WH]                 	
36407:	Q  	Aux Never Verb O2 P O3 S[+WH]                     	
36408:	Q  	Aux Never Verb O2 S[+WH]                          	
36409:	Q  	Aux Never Verb P O3 Adv S[+WH]                    	
36410:	Q  	Aux Never Verb P O3 S[+WH]                        	
36411:	Q  	Aux Never Verb S[+WH]                             	
36412:	Q  	Aux Not Verb Adv S[+WH]                           	
36413:	Q  	Aux Not Verb O2 Adv S[+WH]                        	
36414:	Q  	Aux Not Verb O2 P O3 Adv S[+WH]                   	
36415:	Q  	Aux Not Verb O2 P O3 S[+WH]                       	
36416:	Q  	Aux Not Verb O2 S[+WH]                            	
36417:	Q  	Aux Not Verb P O3 Adv S[+WH]                      	
36418:	Q  	Aux Not Verb P O3 S[+WH]                          	
36419:	Q  	Aux Not Verb S[+WH]                               	
36420:	Q  	Aux Verb Adv S[+WH]                               	
36421:	Q  	Aux Verb O2 Adv S[+WH]                            	
36422:	Q  	Aux Verb O2 P O3 Adv S[+WH]                       	
36423:	Q  	Aux Verb O2 P O3 S[+WH]                           	
36424:	Q  	Aux Verb O2 S[+WH]                                	
36425:	Q  	Aux Verb P O3 Adv S[+WH]                          	
36426:	Q  	Aux Verb P O3 S[+WH]                              	
36427:	Q  	Aux Verb S[+WH]                                   	
38644:	Q  	O1 Aux Never Verb Adv[+WH] S                      	
38646:	Q  	O1 Aux Never Verb O2 Adv[+WH] S                   	
38648:	Q  	O1 Aux Never Verb O2 P O3 Adv[+WH] S              	
38650:	Q  	O1 Aux Never Verb O2 P O3[+WH] Adv S              	
38652:	Q  	O1 Aux Never Verb O2 P O3[+WH] S                  	
38654:	Q  	O1 Aux Never Verb O2[+WH] Adv S                   	
38656:	Q  	O1 Aux Never Verb O2[+WH] P O3 Adv S              	
38658:	Q  	O1 Aux Never Verb O2[+WH] P O3 S                  	
38660:	Q  	O1 Aux Never Verb O2[+WH] S                       	
38662:	Q  	O1 Aux Never Verb P O3 Adv[+WH] S                 	
38664:	Q  	O1 Aux Never Verb P O3[+WH] Adv S                 	
38666:	Q  	O1 Aux Never Verb P O3[+WH] S                     	
38668:	Q  	O1 Aux Not Verb Adv[+WH] S                        	
38670:	Q  	O1 Aux Not Verb O2 Adv[+WH] S                     	
38672:	Q  	O1 Aux Not Verb O2 P O3 Adv[+WH] S                	
38674:	Q  	O1 Aux Not Verb O2 P O3[+WH] Adv S                	
38676:	Q  	O1 Aux Not Verb O2 P O3[+WH] S                    	
38678:	Q  	O1 Aux Not Verb O2[+WH] Adv S                     	
38680:	Q  	O1 Aux Not Verb O2[+WH] P O3 Adv S                	
38682:	Q  	O1 Aux Not Verb O2[+WH] P O3 S                    	
38684:	Q  	O1 Aux Not Verb O2[+WH] S                         	
38686:	Q  	O1 Aux Not Verb P O3 Adv[+WH] S                   	
38688:	Q  	O1 Aux Not Verb P O3[+WH] Adv S                   	
38690:	Q  	O1 Aux Not Verb P O3[+WH] S                       	
38692:	Q  	O1 Aux Verb Adv[+WH] S                            	
38694:	Q  	O1 Aux Verb O2 Adv[+WH] S                         	
38696:	Q  	O1 Aux Verb O2 P O3 Adv[+WH] S                    	
38698:	Q  	O1 Aux Verb O2 P O3[+WH] Adv S                    	
38700:	Q  	O1 Aux Verb O2 P O3[+WH] S                        	
